organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone,minus_35_signal_score,TF_CRP_score,TF_ArgR_dist,minus_10_signal_score,TF_ArgR_score,TF_GlpR_dist,minus_35_signal_dist,ribosome_binding_site_dist,TF_PurR_dist,TF_AraC_dist,TF_OmpR_dist,TF_TyrR_present,predicted_tf_count,TF_NarL_present,TF_LexA_dist,TF_FIS_score,TF_FNR_score,minus_35_signal_present,TF_CRP_dist,TF_GlpR_score,TF_Lrp_score,TF_CRP_present,TF_FIS_present,ribosome_binding_site_score,TF_NarL_dist,minus_10_signal_dist,TF_TyrR_dist,TF_AraC_score,TF_AraC_present,TF_FIS_dist,TF_IHF_score,TF_Lrp_dist,TF_TyrR_score,minus_10_signal_present,ribosome_binding_site_present,TF_FNR_present,TF_IHF_present,TF_ArgR_present,TF_LexA_present,TF_OmpR_score,TF_GlpR_present,TF_Lrp_present,TF_NarL_score,TF_OmpR_present,TF_PurR_score,has_promoter_pair,TF_PurR_present,TF_IHF_dist,TF_FNR_dist,TF_LexA_score
ccrescentus,CCNA_00550,,LacI-family transcriptional regulator,0,6.954638864880987,0.673352435530086,0.69,0.4193548387096774,0.1403755791902356,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156175374984741,2.5989649295806885,157.0,1.55863356590271,3.1645171642303467,143.0,188.0,194.0,152.0,35.0,92.0,0.0,0.0,0.0,196.0,6.875392913818359,1.634539008140564,0.0,105.0,-0.7554702758789062,-1.0781391859054565,0.0,0.0,4.715936183929443,73.0,152.0,167.0,2.205524206161499,0.0,194.0,-1.051636815071106,178.0,1.5936003923416138,0.0,1.0,0.0,0.0,0.0,0.0,-1.0157978534698486,0.0,0.0,2.419793128967285,0.0,4.760232448577881,0.0,0.0,160.0,145.0,-1.0727933645248413
ccrescentus,CCNA_00551,rtrC,transcription factor RtrC,0,6.091309882077698,0.655328798185941,0.58,-0.0952380952380952,0.1406108046913512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531377792358398,2.66904878616333,113.0,3.3995800018310547,0.6935898065567017,200.0,72.0,66.0,56.0,62.0,54.0,0.0,0.0,0.0,52.0,2.980327606201172,4.966602325439453,0.0,65.0,-1.7303160429000854,3.799605131149292,0.0,0.0,4.580202579498291,103.0,132.0,50.0,2.6956562995910645,0.0,62.0,1.436941146850586,167.0,0.00863785669207573,0.0,1.0,0.0,0.0,0.0,0.0,6.44540548324585,0.0,0.0,4.725957870483398,0.0,6.272131443023682,0.0,0.0,40.0,51.0,6.846193790435791
ccrescentus,CCNA_00552,,cupin superfamily protein,0,6.156978985585555,0.6815286624203821,0.66,0.1176470588235294,0.1407866672899771,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378625869750977,1.2644203901290894,103.0,1.8557795286178589,-0.9939122796058655,39.0,11.0,17.0,167.0,144.0,17.0,0.0,0.0,0.0,114.0,10.82025146484375,2.6294381618499756,1.0,111.0,0.6746677756309509,-1.1512025594711304,0.0,0.0,4.87025260925293,123.0,14.0,23.0,1.75989830493927,0.0,47.0,-4.03956413269043,34.0,-0.6434388160705566,0.0,1.0,0.0,0.0,0.0,0.0,3.3034560680389404,0.0,0.0,2.4426209926605225,0.0,1.3143155574798584,0.0,0.0,99.0,121.0,-2.7982633113861084
ccrescentus,CCNA_00553,,hydroxyacylglutathione hydrolase,0,6.621405651764134,0.68,0.64,0.1111111111111111,0.1409366822914773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.422194004058838,2.3664634227752686,19.0,3.8625519275665283,0.2461308389902115,193.0,171.0,106.0,74.0,103.0,71.0,0.0,0.0,0.0,41.0,3.3808655738830566,-1.7283031940460205,0.0,38.0,1.85474693775177,2.3192315101623535,0.0,0.0,4.053786277770996,55.0,139.0,79.0,-0.1994597464799881,0.0,191.0,-2.046943426132202,189.0,1.3040937185287476,0.0,0.0,0.0,0.0,0.0,0.0,4.196540832519531,0.0,0.0,2.0077896118164062,0.0,4.559025287628174,0.0,0.0,66.0,68.0,-0.5991919040679932
ccrescentus,CCNA_00554,,methyltransferase,0,6.694562058521095,0.7286245353159851,0.66,0.1176470588235294,0.141145318159186,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6608023643493652,1.8756482601165771,75.0,2.4447150230407715,0.6087009310722351,55.0,108.0,119.0,32.0,70.0,114.0,0.0,0.0,0.0,108.0,1.6730462312698364,-0.9016314148902893,0.0,159.0,-0.4051678776741028,1.4378759860992432,0.0,0.0,6.272021770477295,22.0,157.0,119.0,1.0347580909729004,0.0,119.0,-1.334023356437683,111.0,0.41812899708747864,0.0,1.0,0.0,0.0,0.0,0.0,1.026615858078003,0.0,0.0,3.0802478790283203,0.0,3.7176101207733154,0.0,0.0,82.0,153.0,1.594054102897644
ccrescentus,CCNA_00555,glnC,nitrogen regulatory protein P-II,0,5.846438775057725,0.6608695652173913,0.63,-0.027027027027027,0.1413055979959084,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262204647064209,2.230771541595459,33.0,2.846238613128662,-0.7247228026390076,93.0,68.0,13.0,29.0,46.0,35.0,0.0,0.0,0.0,45.0,4.676321506500244,2.432223081588745,0.0,39.0,4.878448963165283,1.160194754600525,0.0,0.0,4.47525691986084,73.0,45.0,88.0,0.9569892883300781,0.0,121.0,-1.285524845123291,88.0,0.818666934967041,0.0,1.0,0.0,0.0,0.0,0.0,2.573610544204712,0.0,0.0,3.4686965942382812,0.0,5.630585193634033,0.0,0.0,107.0,84.0,-1.3243321180343628
ccrescentus,CCNA_00556,,phospholipase D,0,7.325807502595773,0.6805006587615283,0.61,0.1282051282051282,0.1415567772770682,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0969557762146,2.69557785987854,84.0,1.5499153137207031,-0.7247228026390076,73.0,74.0,19.0,165.0,94.0,42.0,0.0,0.0,0.0,24.0,7.121106147766113,-0.8304011225700378,1.0,52.0,3.2222559452056885,1.8853349685668945,0.0,0.0,4.47525691986084,169.0,156.0,85.0,3.4279165267944336,0.0,165.0,-0.049617648124694824,27.0,1.3420616388320923,0.0,1.0,0.0,0.0,0.0,0.0,4.9820051193237305,0.0,0.0,3.1903810501098633,0.0,7.612675189971924,0.0,0.0,18.0,43.0,4.167520999908447
ccrescentus,CCNA_00557,,endonuclease/exonuclease/phosphatase family protein,0,6.660575149839686,0.6730769230769231,0.66,0.1176470588235294,0.1418300939739481,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8808295726776123,1.017781376838684,79.0,2.826916217803955,0.1905122846364975,102.0,199.0,182.0,37.0,84.0,72.0,0.0,0.0,0.0,75.0,6.998249530792236,0.11212817579507828,0.0,72.0,-2.3150925636291504,4.096231937408447,0.0,0.0,5.381674289703369,180.0,176.0,78.0,1.720097303390503,0.0,17.0,5.054325103759766,73.0,1.3040937185287476,0.0,1.0,0.0,0.0,0.0,0.0,1.5676612854003906,0.0,0.0,2.018320322036743,0.0,0.7697476148605347,0.0,0.0,77.0,199.0,0.009091648273169994
ccrescentus,CCNA_00558,metW,methionine biosynthesis protein MetW,0,6.502790045915623,0.6801801801801802,0.74,-0.1538461538461538,0.1420079353359903,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421299457550049,3.688889503479004,132.0,3.2032673358917236,-0.17205779254436493,190.0,120.0,7.0,175.0,145.0,127.0,0.0,0.0,0.0,137.0,1.5169270038604736,-1.48505437374115,1.0,137.0,1.1443390846252441,2.1524853706359863,0.0,0.0,5.622353553771973,109.0,124.0,42.0,1.575803518295288,0.0,99.0,-0.46198102831840515,126.0,1.0702056884765625,0.0,1.0,0.0,0.0,0.0,0.0,4.692498207092285,0.0,0.0,6.395289897918701,0.0,1.047165036201477,0.0,0.0,124.0,51.0,3.319524049758911
ccrescentus,CCNA_00559,metX2,homoserine O-acetyltransferase,0,7.047517221357296,0.6814621409921671,0.66,-0.0588235294117647,0.1422638141802638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646167755126953,-0.002718896372243762,175.0,1.422589898109436,-0.8913726806640625,104.0,36.0,48.0,75.0,40.0,33.0,0.0,0.0,0.0,120.0,3.2978098392486572,-2.3056139945983887,1.0,34.0,-2.343843460083008,1.645621657371521,0.0,0.0,6.031342506408691,192.0,176.0,106.0,1.758065104484558,0.0,32.0,1.1474344730377197,127.0,-2.7138280868530273,0.0,1.0,0.0,0.0,0.0,0.0,3.022646903991699,0.0,0.0,2.418367385864258,0.0,0.9635708928108215,0.0,0.0,103.0,73.0,0.26063042879104614
ccrescentus,CCNA_00560,sixA,phosphohistidine phosphatase SixA,0,6.2422232654551655,0.6939571150097466,0.67,0.0909090909090909,0.1424884038280167,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.953817367553711,3.24617862701416,136.0,1.5304665565490723,-1.9647659063339233,199.0,185.0,132.0,191.0,149.0,182.0,0.0,0.0,0.0,136.0,5.012749195098877,0.6772001385688782,1.0,193.0,-1.6410751342773438,1.271226167678833,0.0,0.0,6.031342506408691,64.0,56.0,149.0,1.1165190935134888,0.0,188.0,1.3153791427612305,199.0,2.0410592555999756,0.0,1.0,0.0,0.0,0.0,0.0,1.3440980911254883,0.0,0.0,2.69573712348938,0.0,3.5631802082061768,0.0,0.0,140.0,184.0,2.9451286792755127
ccrescentus,CCNA_00561,,DUF952 domain-containing protein,0,5.846438775057725,0.6695652173913044,0.68,0.0625,0.142593525634509,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442424774169922,2.93831205368042,124.0,1.6325901746749878,-0.37980344891548157,35.0,36.0,47.0,121.0,75.0,44.0,0.0,0.0,0.0,40.0,1.591285228729248,0.4741598665714264,1.0,39.0,-0.4151601493358612,1.1934572458267212,0.0,0.0,4.47525691986084,39.0,29.0,31.0,0.8388379216194153,0.0,191.0,1.2458382844924927,45.0,1.6405214071273804,0.0,1.0,0.0,0.0,0.0,0.0,0.8306956887245178,0.0,0.0,2.247910499572754,0.0,1.472156047821045,0.0,0.0,46.0,40.0,4.904486656188965
ccrescentus,CCNA_00562,,quinone-dependent dihydroorotate dehydrogenase,0,6.966024187106113,0.7101038715769594,0.64,-0.2222222222222222,0.1427661727425834,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.058073997497559,3.8917691707611084,71.0,3.7683331966400146,1.0561598539352417,62.0,67.0,140.0,97.0,107.0,78.0,0.0,0.0,0.0,199.0,1.0607705116271973,-1.981136679649353,0.0,111.0,2.790144920349121,3.0573956966400146,0.0,0.0,5.622353553771973,79.0,91.0,53.0,3.176377773284912,0.0,109.0,-0.3526390790939331,95.0,-0.2808687686920166,0.0,1.0,0.0,0.0,0.0,0.0,1.7635815143585205,0.0,0.0,4.77916145324707,0.0,3.1301820278167725,0.0,0.0,76.0,200.0,2.2023377418518066
ccrescentus,CCNA_00563,,TVP38/TMEM64 family protein,0,6.6052979209482015,0.6626016260162602,0.73,-0.2592592592592592,0.1429874232270712,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0072197914123535,-0.14778873324394226,110.0,1.2004917860031128,0.4420510530471802,151.0,48.0,20.0,44.0,80.0,53.0,0.0,0.0,0.0,89.0,6.875392913818359,-1.8261873722076416,0.0,165.0,-1.0059781074523926,0.5068233609199524,0.0,0.0,4.632027626037598,48.0,100.0,123.0,-1.556153655052185,0.0,41.0,-3.1066782474517822,102.0,-4.711153984069824,0.0,1.0,0.0,0.0,0.0,0.0,0.3452688455581665,0.0,0.0,0.6401685476303101,0.0,1.784130573272705,0.0,0.0,36.0,115.0,-1.6987276077270508
ccrescentus,CCNA_00564,cenK,sensory transduction protein kinase CenK,1,7.317876198626496,0.7071713147410359,0.65,-0.2,0.1432671709050542,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.961638927459717,3.5732223987579346,140.0,2.5517473220825195,3.611976146697998,90.0,125.0,135.0,133.0,111.0,80.0,0.0,0.0,0.0,95.0,10.291030883789062,0.9342464804649353,0.0,44.0,-0.5541670322418213,2.5772125720977783,0.0,0.0,4.534371852874756,52.0,141.0,30.0,8.071772575378418,0.0,168.0,0.7153235077857971,95.0,-1.5032612085342407,0.0,1.0,0.0,0.0,0.0,0.0,3.348543882369995,0.0,0.0,2.9979190826416016,0.0,2.9342617988586426,0.0,0.0,80.0,200.0,-1.2133008241653442
ccrescentus,CCNA_00565,,gamma-glutamyltranspeptidase,0,7.463936604468925,0.7062535857716581,0.69,-0.032258064516129,0.1436845663131853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.842650890350342,3.757169723510742,194.0,3.567697286605835,4.386909484863281,184.0,195.0,190.0,75.0,199.0,190.0,0.0,0.0,0.0,199.0,4.397345542907715,3.449997901916504,1.0,194.0,6.371138572692871,3.0241332054138184,0.0,0.0,5.860579013824463,191.0,187.0,195.0,6.3900957107543945,0.0,190.0,3.6858057975769043,98.0,6.918803691864014,0.0,1.0,0.0,0.0,0.0,0.0,3.833970785140991,0.0,0.0,4.33025598526001,0.0,9.359000205993652,0.0,0.0,185.0,182.0,3.319524049758911
ccrescentus,CCNA_00566,,mannonate dehydratase,0,7.10085190894405,0.6600660066006601,0.6,0.2,0.1441863065119372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11932373046875,4.313875675201416,54.0,6.16298246383667,2.1936633586883545,63.0,51.0,124.0,61.0,61.0,70.0,0.0,1.0,0.0,65.0,1.227420449256897,7.753903865814209,0.0,65.0,5.582642555236816,4.6078009605407715,0.0,0.0,4.632027626037598,143.0,49.0,54.0,3.0320839881896973,0.0,102.0,4.230373859405518,68.0,0.4560968279838562,1.0,1.0,1.0,0.0,0.0,0.0,3.9555327892303467,0.0,0.0,3.12256121635437,0.0,3.0642385482788086,0.0,0.0,51.0,65.0,5.267056465148926
ccrescentus,CCNA_00567,,"alpha-1,2-mannosidase",0,7.746732907753622,0.6636402939904885,0.67,0.2727272727272727,0.1446524289691953,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.672307252883911,1.0663161277770996,36.0,4.07087516784668,-1.4793391227722168,45.0,64.0,10.0,185.0,118.0,67.0,0.0,0.0,0.0,24.0,3.381403923034668,1.8545047044754028,0.0,79.0,1.0477685928344727,2.622300624847412,0.0,0.0,6.510247230529785,177.0,145.0,73.0,3.0653464794158936,0.0,177.0,-1.634580135345459,147.0,-1.4065468311309814,1.0,1.0,0.0,0.0,0.0,0.0,-0.07291979342699051,0.0,0.0,2.6012635231018066,0.0,1.6992417573928833,0.0,0.0,39.0,63.0,2.816446542739868
ccrescentus,CCNA_00568,,N-acetylglucosamine-6-phosphate deacetylase,0,7.060476365999801,0.6847079037800687,0.63,0.081081081081081,0.1450752659767213,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.173750400543213,2.185044527053833,19.0,3.7538411617279053,0.1905122846364975,69.0,184.0,116.0,17.0,110.0,51.0,0.0,0.0,0.0,181.0,2.9685020446777344,-0.39734411239624023,0.0,63.0,1.5903724431991577,1.996366262435913,0.0,0.0,4.47525691986084,30.0,52.0,32.0,1.2464958429336548,0.0,98.0,1.7797635793685913,129.0,-1.7429745197296143,0.0,1.0,0.0,0.0,0.0,0.0,1.7184935808181763,0.0,0.0,1.6177823543548584,0.0,1.3387686014175415,0.0,0.0,51.0,103.0,0.8747392892837524
ccrescentus,CCNA_00569,,glucosamine-6-phosphate deaminase,0,6.982862751468942,0.7093779015784587,0.59,0.1707317073170731,0.1453521691822933,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.129939556121826,1.6338300704956055,37.0,2.8581318855285645,1.0561598539352417,112.0,21.0,163.0,76.0,61.0,100.0,0.0,0.0,0.0,149.0,4.279193878173828,3.521228075027466,1.0,120.0,5.703713893890381,3.437035083770752,0.0,0.0,4.87025260925293,95.0,25.0,101.0,1.3575271368026733,0.0,110.0,-0.3842121660709381,24.0,2.778024911880493,0.0,1.0,0.0,0.0,0.0,0.0,4.933506488800049,0.0,0.0,3.2178847789764404,0.0,11.617969512939453,0.0,0.0,100.0,105.0,1.605879545211792
ccrescentus,CCNA_00570,,GntR-family transcriptional regulator,0,6.810142450115136,0.6699779249448123,0.5,0.04,0.1456065639540046,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421299457550049,5.8403754234313965,104.0,2.7659974098205566,5.849015235900879,49.0,9.0,114.0,47.0,39.0,39.0,0.0,2.0,0.0,40.0,2.678995370864868,6.921518802642822,1.0,40.0,5.685446262359619,8.018733978271484,0.0,0.0,5.059107303619385,31.0,35.0,105.0,6.635809421539307,0.0,93.0,6.722343444824219,34.0,2.815992832183838,0.0,1.0,0.0,1.0,0.0,0.0,6.360516548156738,0.0,1.0,3.688171625137329,0.0,3.658599853515625,0.0,0.0,38.0,40.0,5.641452312469482
ccrescentus,CCNA_00571,,phosphoenolpyruvate-protein phosphotransferase/phosphocarrier protein HPr/PTS sy,0,7.87777633327726,0.7239287068638605,0.53,0.1914893617021276,0.1460449837234341,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.771366596221924,3.412062644958496,64.0,3.013470411300659,1.942124605178833,41.0,182.0,133.0,21.0,105.0,39.0,0.0,1.0,1.0,93.0,4.482234477996826,0.5345957279205322,1.0,111.0,0.288004606962204,3.090754270553589,0.0,0.0,5.102145195007324,101.0,46.0,122.0,1.2393758296966553,0.0,47.0,-1.0896046161651611,40.0,2.693135976791382,0.0,1.0,0.0,0.0,0.0,0.0,2.174649953842163,0.0,0.0,8.078295707702637,0.0,6.802646160125732,0.0,0.0,42.0,111.0,5.027343273162842
ccrescentus,CCNA_00572,,"PTS system, N-acetylglucosamine-specific IIBC component",0,7.467371066917559,0.707833047455689,0.76,0.25,0.1465864228632261,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294262409210205,0.4846402704715729,142.0,1.836368203163147,-1.3506571054458618,133.0,43.0,110.0,156.0,197.0,200.0,0.0,0.0,0.0,193.0,5.664825916290283,-3.6376123428344727,0.0,42.0,-1.867226004600525,-0.5593537092208862,0.0,0.0,4.47525691986084,24.0,197.0,41.0,-0.1425464153289795,0.0,41.0,-1.462705373764038,138.0,0.24252592027187347,0.0,1.0,0.0,0.0,0.0,0.0,-2.311253786087036,0.0,0.0,2.298590898513794,0.0,-0.7442483305931091,0.0,0.0,40.0,160.0,-1.8097589015960693
ccrescentus,CCNA_00573,,TonB-dependent receptor,0,7.927685045615778,0.6313131313131313,0.52,0.0833333333333333,0.1472234610105693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021620750427246,6.5639142990112305,161.0,5.007963180541992,7.80837345123291,133.0,71.0,139.0,137.0,180.0,155.0,0.0,3.0,0.0,162.0,4.686851978302002,3.5317587852478027,1.0,167.0,1.9788211584091187,5.1277852058410645,1.0,0.0,6.272021770477295,150.0,180.0,81.0,5.387274742126465,0.0,78.0,8.53909683227539,184.0,4.038385391235352,1.0,1.0,0.0,1.0,1.0,0.0,7.0038957595825195,0.0,0.0,6.145224094390869,0.0,9.079485893249512,0.0,0.0,155.0,88.0,7.6008100509643555
ccrescentus,CCNA_00574,,alpha-N-acetylglucosaminidase,0,7.746732907753622,0.6817985300475573,0.71,-0.5172413793103449,0.1478867177731788,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354018688201904,4.994496822357178,151.0,2.3807003498077393,1.0561598539352417,160.0,160.0,196.0,22.0,165.0,142.0,0.0,0.0,0.0,161.0,1.6748793125152588,4.492081642150879,0.0,162.0,5.222169399261475,3.664384603500366,0.0,0.0,6.212906837463379,169.0,151.0,158.0,5.50883674621582,0.0,109.0,3.300879716873169,171.0,0.09352675080299377,0.0,1.0,0.0,0.0,0.0,0.0,3.5929627418518066,0.0,0.0,3.688171625137329,0.0,5.065086841583252,0.0,0.0,156.0,152.0,2.816446542739868
ccrescentus,CCNA_00575,,acyltransferase family protein,0,7.02108396428914,0.6613047363717605,0.68,0.375,0.1483101731442724,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058073997497559,1.116102933883667,43.0,1.9471559524536133,0.23430541157722473,44.0,145.0,146.0,96.0,60.0,194.0,0.0,0.0,0.0,181.0,5.012749195098877,-1.9036505222320557,0.0,54.0,2.7888503074645996,1.03151273727417,0.0,0.0,4.863920211791992,156.0,143.0,189.0,5.4708685874938965,0.0,53.0,-2.3138301372528076,127.0,-1.576324701309204,0.0,1.0,0.0,0.0,0.0,0.0,3.917564868927002,0.0,0.0,1.9571940898895264,0.0,2.269557476043701,0.0,0.0,52.0,154.0,0.26063042879104614
ccrescentus,CCNA_00576,,glucose-1-phosphatase/inositol phosphatase,0,7.127693699347399,0.6987951807228916,0.69,-0.4193548387096774,0.1486045142024507,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8712003231048584,4.015676975250244,139.0,3.724666118621826,2.427551507949829,179.0,22.0,11.0,134.0,58.0,79.0,0.0,0.0,0.0,25.0,3.6603798866271973,-1.315420389175415,0.0,144.0,2.1349403858184814,4.971665859222412,0.0,0.0,4.647736549377441,153.0,134.0,89.0,0.5754737257957458,0.0,177.0,-2.1579747200012207,51.0,0.8566347360610962,0.0,1.0,0.0,0.0,0.0,0.0,0.614252507686615,0.0,0.0,4.500712871551514,0.0,5.776174068450928,0.0,0.0,182.0,25.0,-0.10193966329097748
ccrescentus,CCNA_00578,,family 67 glycosyl hydrolase protein,0,7.839525581704678,0.6891252955082743,0.69,0.0967741935483871,0.1490909189847261,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781350135803223,1.5481812953948975,26.0,3.093125343322754,-0.1282646656036377,180.0,135.0,64.0,126.0,132.0,138.0,0.0,0.0,0.0,144.0,1.953855276107788,-0.6741381287574768,1.0,39.0,-1.7701170444488525,4.396063327789307,0.0,0.0,4.391347885131836,25.0,124.0,131.0,1.3693525791168213,0.0,168.0,2.5364768505096436,138.0,2.900881767272949,0.0,0.0,0.0,0.0,0.0,0.0,1.4740748405456543,0.0,0.0,4.338623046875,0.0,2.9946975708007812,0.0,0.0,82.0,140.0,0.009091648273169994
ccrescentus,CCNA_00579,,"DNA/RNA endonuclease G, NUC1",0,7.496097345175956,0.6855555555555556,0.73,-0.037037037037037,0.1496709440111364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3970043659210205,1.202658772468567,107.0,2.7502739429473877,-0.04337577149271965,62.0,25.0,189.0,21.0,197.0,81.0,0.0,0.0,0.0,173.0,6.3169026374816895,-2.030029773712158,0.0,46.0,-3.089618444442749,2.430262804031372,0.0,0.0,4.772596836090088,199.0,195.0,168.0,-2.342912435531616,0.0,135.0,0.21936602890491486,197.0,-0.6814066767692566,0.0,1.0,0.0,0.0,0.0,0.0,2.778228282928467,0.0,0.0,0.291291743516922,0.0,2.158789873123169,0.0,0.0,167.0,78.0,-0.961762011051178
ccrescentus,CCNA_00580,,AAA ATPase domain protein,0,8.034306936339489,0.7243839169909209,0.7,0.1333333333333333,0.1503236885930967,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2230987548828125,4.170618057250977,130.0,3.5171310901641846,2.304694652557373,128.0,49.0,14.0,77.0,137.0,132.0,0.0,0.0,0.0,28.0,4.07986307144165,-1.4959925413131714,0.0,141.0,-0.709087610244751,1.6788841485977173,0.0,0.0,6.212906837463379,36.0,148.0,56.0,3.0653464794158936,0.0,137.0,-1.0445168018341064,150.0,-0.8773269057273865,0.0,1.0,0.0,0.0,0.0,0.0,1.5676612854003906,0.0,0.0,3.245058059692383,0.0,1.2536159753799438,0.0,0.0,131.0,196.0,6.723337173461914
ccrescentus,CCNA_00582,,DUF1353 domain-containing protein,0,6.326149473155099,0.6881720430107527,0.6,0.1,0.1512462870359583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.060456275939941,3.5685935020446777,113.0,3.4550044536590576,3.5270872116088867,124.0,110.0,13.0,161.0,103.0,86.0,0.0,2.0,1.0,119.0,5.411992073059082,2.940117835998535,1.0,124.0,15.704202651977539,3.01230788230896,0.0,0.0,6.453586578369141,106.0,108.0,115.0,6.597841739654541,0.0,110.0,4.086343765258789,87.0,1.8274884223937988,0.0,1.0,0.0,0.0,0.0,0.0,6.641325950622559,1.0,0.0,7.873150825500488,0.0,3.162642240524292,0.0,0.0,113.0,108.0,2.939303398132324
ccrescentus,CCNA_00583,,lysozyme family protein,0,7.221835825288449,0.6871345029239766,0.53,-0.1063829787234042,0.1515042683163617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856627464294434,5.086047172546387,102.0,3.0057449340820312,3.611976146697998,108.0,109.0,104.0,132.0,65.0,42.0,0.0,0.0,0.0,178.0,5.860745906829834,1.6100859642028809,1.0,125.0,1.050896406173706,6.194058418273926,0.0,0.0,3.455242156982422,37.0,32.0,58.0,3.7572240829467773,0.0,124.0,5.563797473907471,39.0,4.167067050933838,0.0,0.0,0.0,0.0,0.0,0.0,6.193866729736328,0.0,0.0,3.573521614074707,0.0,4.201742172241211,0.0,0.0,96.0,106.0,2.4420511722564697
