seq_id	smiles_id	organism	ec	substrate	log10_kcat	gene	cluster_id	fold
6294	109	Heliobacterium modesticaldum	2.7.1.220	4-hydroxy-L-threonine	1.6127838567197355		6294	4
4406	1574	Pseudomonas putida	3.7.1.9	2-hydroxy-6-oxo-7-methylocta-2,4-dienoate	-0.38721614328026455		4406	4
4406	2081	Pseudomonas putida	3.7.1.9	2-hydroxy-6-oxoocta-2,4-dienoate	1.146128035678238		4406	4
4405	7	Pseudomonas sp.	3.7.1.9	2-hydroxymuconate-6-semialdehyde	1.2600713879850747		4405	4
4406	1335	Pseudomonas putida	3.7.1.9	2-hydroxy-6-oxohepta-2,4-dienoate	1.5440680443502757		4406	4
4405	1335	Pseudomonas sp.	3.7.1.9	2-hydroxy-6-oxohepta-2,4-dienoate	1.5626496722119168		4405	4
2809	44	Streptomyces viridochromogenes	4.1.1.82	3-Phosphonopyruvate	-0.2596373105057561		2809	2
2808	44	Streptomyces viridochromogenes	4.1.1.82	3-Phosphonopyruvate	-0.11918640771920865		2809	2
2805	44	Streptomyces viridochromogenes	4.1.1.82	3-Phosphonopyruvate	-0.10790539730951958		2809	2
2807	44	Streptomyces viridochromogenes	4.1.1.82	3-Phosphonopyruvate	0.07188200730612536		2809	2
2806	44	Streptomyces viridochromogenes	4.1.1.82	3-Phosphonopyruvate	0.09342168516223506		2809	2
5030	1359	Saccharomyces cerevisiae	2.7.2.8	N-acetyl-L-glutamate	0.6901960800285137		5030	2
5030	959	Saccharomyces cerevisiae	2.7.2.8	ATP	0.8864907251724818		5030	2
1301	1359	Arabidopsis thaliana	2.7.2.8	N-acetyl-L-glutamate	2.2730012720637376		1301	1
4318	949	Campylobacter jejuni subsp. jejuni serotype O:2	3.2.2.30	Adenosine	-0.5228787452803376		4318	0
4318	515	Campylobacter jejuni	3.2.2.30	6-amino-6-deoxyfutalosine	-0.27572413039921095		4318	0
4318	2617	Campylobacter jejuni subsp. jejuni serotype O:2	3.2.2.30	5'-methylthioadenosine	-0.09691001300805639		4318	0
4318	2018	Campylobacter jejuni subsp. jejuni serotype O:2	3.2.2.30	5'-deoxyadenosine	-0.036212172654444715		4318	0
2363	354	Campylobacter jejuni	4.1.1.96	carboxynorspermidine	-0.23657200643706275		2363	3
4516	318	Vibrio vulnificus	4.1.1.96	carboxyspermidine	0.505149978319906		4516	2
4516	354	Vibrio vulnificus	4.1.1.96	carboxynorspermidine	1.3031960574204888		4516	2
1977	758	Eriobotrya japonica	4.1.2.10	Mandelonitrile	1.7481880270062005		1977	3
1977	1597	Eriobotrya japonica	4.1.2.10	2-Methylpropanal	2.041392685158225		1977	3
1977	1509	Eriobotrya japonica	4.1.2.10	2,2-Dimethylpropanal	2.214843848047698		1977	3
1977	2165	Eriobotrya japonica	4.1.2.10	Propanal	2.3483048630481607		1977	3
1977	1224	Eriobotrya japonica	4.1.2.10	Piperonal	2.5237464668115646		1977	3
1977	2575	Eriobotrya japonica	4.1.2.10	p-Anisaldehyde	2.7649229846498886		1977	3
1977	883	Eriobotrya japonica	4.1.2.10	2-Naphthaldehyde	3.0644579892269186		1977	3
1977	785	Eriobotrya japonica	4.1.2.10	Benzaldehyde	3.230448921378274		1977	3
3680	1381	Escherichia coli	5.1.3.14	UDP-N-acetyl-D-mannosamine	0.8512583487190752		3684	3
1968	1381	Rattus norvegicus	5.1.3.14	UDP-N-acetyl-D-mannosamine	-0.4788619162959637		1970	3
7763	1381	Methanococcus maripaludis	5.1.3.14	UDP-N-acetyl-D-mannosamine	0.5314789170422551		7763	1
3685	1381	Neisseria meningitidis serogroup A / serotype 4A	5.1.3.14	UDP-N-acetyl-D-mannosamine	1.7160033436347992		3685	0
3581	143	Bacillus licheniformis	4.2.2.2	L-Xylose	2.1532049000842846		3581	1
767	1423	Pseudomonas fluorescens	4.1.2.38	2-hydroxypropiophenone	0.4471580313422192		770	0
768	1423	Pseudomonas fluorescens	4.1.2.38	2-hydroxypropiophenone	0.5314789170422551		770	0
769	1423	Pseudomonas fluorescens	4.1.2.38	2-hydroxypropiophenone	0.6020599913279624		770	0
770	1423	Pseudomonas fluorescens	4.1.2.38	2-hydroxypropiophenone	0.6901960800285137		770	0
770	761	Pseudomonas fluorescens	4.1.2.38	Benzoin	0.8195439355418687		770	0
771	761	Pseudomonas fluorescens	4.1.2.38	Benzoin	0.9777236052888477		770	0
769	761	Pseudomonas fluorescens	4.1.2.38	Benzoin	1.3424226808222062		770	0
768	2548	Pseudomonas fluorescens	4.1.2.38	3,5-Dimethoxybenzaldehyde	1.664171705361931		770	0
767	761	Pseudomonas fluorescens	4.1.2.38	Benzoin	1.7512791039833422		770	0
768	761	Pseudomonas fluorescens	4.1.2.38	Benzoin	1.825426117767823		770	0
2392	1563	Pyrococcus horikoshii	1.8.1.14	CoA-disulfide	0.8512583487190752		2392	4
6392	1133	Bacillus anthracis	1.8.1.14	NADPH	1.4471580313422192		6392	1
4919	1563	Staphylococcus aureus	1.8.1.14	CoA-disulfide	3.0		4919	0
2392	1133	Pyrococcus horikoshii	1.8.1.14	NADPH	0.9084850188786497		2392	4
6392	1132	Bacillus anthracis	1.8.1.14	NADH	1.4313637641589874		6392	1
281	2077	Rhodospirillum rubrum	7.1.1.8	cytochrome c1	0.5910646070264992		281	0
5905	1863	Paracoccus denitrificans	7.1.1.8	Cytochrome c	2.9633155113861114		5905	3
5680	769	Streptomyces coelicolor	1.1.3.41	phenylethanediol	-0.13076828026902382		5680	2
5680	2197	Streptomyces coelicolor	1.1.3.41	2-amino-1-pentanol	-1.7695510786217261		5680	2
5680	1250	Streptomyces coelicolor	1.1.3.41	3-butenol	-1.0		5680	2
5680	2138	Streptomyces coelicolor	1.1.3.41	1,2-Butanediol	-0.5376020021010439		5680	2
5680	1240	Streptomyces coelicolor	1.1.3.41	(2R)-3-Butene-1,2-diol	-0.46852108295774486		5680	2
5680	2198	Streptomyces coelicolor	1.1.3.41	(R)-1,2-Pentanediol	-0.07058107428570728		5680	2
5680	170	Streptomyces coelicolor	1.1.3.41	Glycerol	0.2041199826559248		5680	2
5680	1036	Streptomyces coelicolor	1.1.3.41	D-Xylose	0.2304489213782739		5680	2
5680	2225	Streptomyces coelicolor	1.1.3.41	(R)-1,2-Hexanediol	0.3010299956639812		5680	2
5680	360	Streptomyces coelicolor	1.1.3.41	(R)-1,2,4-Butanetriol	0.6434526764861874		5680	2
5680	156	Streptomyces coelicolor	1.1.3.41	L-Threitol	0.7993405494535817		5680	2
5680	140	Streptomyces coelicolor	1.1.3.41	D-Sorbitol	1.2304489213782739		5680	2
5680	145	Streptomyces coelicolor	1.1.3.41	Xylitol	1.1139433523068367		5680	2
1176	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	-0.5376020021010439		1187	3
1184	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	-0.37675070960209955		1187	3
1178	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	-0.1778319206319825		1187	3
1186	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.6283889300503115		1187	3
1182	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.06818586174616162		1187	3
1167	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.17609125905568124		1187	3
1170	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.2304489213782739		1187	3
3436	1309	Pasteurella multocida	4.1.3.3	Pyruvate	0.2787536009528289		3436	1
1187	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.2944662261615929		1187	3
1168	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.3424226808222063		1187	3
1181	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.42651126136457523		1187	3
1183	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.45178643552429026		1187	3
1854	1309	Staphylococcus carnosus	4.1.3.3	Pyruvate	0.4623979978989561		1854	4
1188	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.4983105537896005		1187	3
1854	1383	Staphylococcus carnosus	4.1.3.3	N-Acetyl-D-neuraminate	0.6020599913279624		1854	4
1171	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.6180480967120927		1187	3
1173	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	1.021189299069938		1187	3
1854	1369	Staphylococcus carnosus	4.1.3.3	N-Acetyl-D-mannosamine	0.6532125137753437		1854	4
1172	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.6711728427150833		1187	3
1185	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.6989700043360189		1187	3
1189	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.7395723444500919		1187	3
1190	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.8325089127062363		1187	3
1174	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.8692317197309762		1187	3
1175	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.8876173003357362		1187	3
1177	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.8998205024270963		1187	3
1179	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.9493900066449128		1187	3
1169	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	0.9867717342662449		1187	3
3436	1369	Pasteurella multocida	4.1.3.3	N-Acetyl-D-mannosamine	1.0413926851582251		3436	1
1180	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	1.074450718954591		1187	3
1191	1383	Escherichia coli	4.1.3.3	N-Acetyl-D-neuraminate	1.08278537031645		1187	3
3436	1383	Pasteurella multocida	4.1.3.3	N-Acetyl-D-neuraminate	1.2041199826559248		3436	1
931	223	Homo sapiens	3.2.1.48	Gentiobiose	1.9867717342662448	SI	931	2
931	212	Homo sapiens	3.2.1.48	Cellobiose	2.1367205671564067	SI	931	2
7083	2057	Aspergillus fumigatus	2.5.1.100	fumigaclavine A	-0.09691001300805639		7083	2
5405	2660	Paracoccus pantotrophus	1.7.2.1	Hydroxylamine	0.8061799739838872		5405	2
5405	2661	Paracoccus pantotrophus	1.7.2.1	O2	0.8061799739838872		5405	2
6678	2659	Pseudomonas chlororaphis	1.7.2.1	Nitrite	2.385606273598312		6678	0
4815	1863	Pseudomonas aeruginosa	1.7.2.1	Cytochrome c	0.12385164096708581		4815	1
5405	2659	Paracoccus pantotrophus	1.7.2.1	Nitrite	2.1583624920952498		5405	2
4815	2659	Pseudomonas aeruginosa	1.7.2.1	Nitrite	1.9030899869919435		4815	1
340	2692	Alcaligenes faecalis	1.7.2.1	NO	2.0969100130080562		340	1
340	2659	Alcaligenes faecalis	1.7.2.1	Nitrite	3.1696744340588068		340	1
45	2659	Achromobacter xylosoxidans	1.7.2.1	Nitrite	2.2355284469075487		6678	0
4264	646	Arabidopsis thaliana	3.1.4.1	Bis-4-nitrophenyl phosphate	0.6627578316815741		4265	4
4265	646	Arabidopsis thaliana	3.1.4.1	Bis-4-nitrophenyl phosphate	0.8692317197309762		4265	4
3107	646	Methanocaldococcus jannaschii	3.1.4.1	Bis-4-nitrophenyl phosphate	2.114610984232173		3107	0
5700	2004	Mesorhizobium loti	3.1.1.27	4-Pyridoxolactone	1.0863598306747482		5700	3
4911	184	Saccharomyces cerevisiae	5.1.3.15	Glucose 6-phosphate	3.290034611362518		4911	4
1726	76	Bos taurus	1.4.3.1	L-Aspartate	-0.13966199342900631		1726	2
4283	293	Caenorhabditis elegans	1.4.3.1	L-Glutamate	1.5490032620257879		4283	4
4283	76	Caenorhabditis elegans	1.4.3.1	L-Aspartate	1.416640507338281		4283	4
4283	2485	Caenorhabditis elegans	1.4.3.1	N-Methyl-D-aspartic acid	1.9268567089496924		4283	4
1724	76	Mus musculus	1.4.3.1	L-Aspartate	0.9925535178321356		1724	1
1725	2661	Sus scrofa	1.4.3.1	O2	2.8027737252919755		1725	2
1662	76	Homo sapiens	1.4.3.1	L-Aspartate	1.8488047010518038	DDO	1724	1
5411	1654	Streptomyces noursei	1.3.3.13	cyclo(L-Leu-L-Phe)	-0.16115090926274472		5411	3
5097	51	Homo sapiens	5.2.1.2	4-Maleylacetoacetate	1.8609366207000937		5101	4
5098	51	Homo sapiens	5.2.1.2	4-Maleylacetoacetate	2.1492191126553797		5101	4
5099	51	Homo sapiens	5.2.1.2	4-Maleylacetoacetate	2.173186268412274		5101	4
5100	51	Homo sapiens	5.2.1.2	4-Maleylacetoacetate	2.5658478186735176		5101	4
5101	51	Homo sapiens	5.2.1.2	4-Maleylacetoacetate	2.6665179805548807	GSTZ1	5101	4
1402	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	0.6344772701607315		1405	4
1406	1092	Saccharomyces cerevisiae	2.3.1.271	trans-4-Hydroxy-L-proline	0.7151673578484579		1405	4
1399	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	0.8506462351830665		1405	4
1405	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	0.8573324964312685		1405	4
1415	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	0.9590413923210935		1405	4
1415	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.0413926851582251		1405	4
1396	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.1072099696478683		1405	4
1406	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	2.4581844355702627		1405	4
1403	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.1367205671564067		1405	4
1411	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	1.1760912590556813		1405	4
1409	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.2041199826559248		1405	4
1409	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	1.2304489213782739		1405	4
1411	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.2787536009528289		1405	4
1404	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.2855573090077739		1405	4
1395	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.3944516808262162		1405	4
1412	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	1.4313637641589874		1405	4
1410	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	1.4913616938342726		1405	4
1414	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.7075701760979363		1405	4
1413	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	1.5797835966168101		1405	4
1410	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.5797835966168101		1405	4
1397	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.586587304671755		1405	4
1414	1413	Saccharomyces cerevisiae	2.3.1.271	Acetyl-CoA	1.6232492903979006		1405	4
1413	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.662757831681574		1405	4
1408	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.6812412373755872		1405	4
1400	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.8000293592441343		1405	4
1394	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	1.8668778143374989		1405	4
1406	1163	Saccharomyces cerevisiae	2.3.1.271	L-1-Pyrroline-5-carboxylate	2.0827853703164503		1405	4
1407	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	2.3521825181113627		1405	4
1401	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	2.482873583608754		1405	4
1398	1215	Saccharomyces cerevisiae	2.3.1.271	L-azetidine-2-carboxylic acid	2.784617292632875		1405	4
7425	70	Mycolicibacterium smegmatis	2.7.1.209	L-Erythrulose	0.2528530309798932		7425	3
7425	52	Mycolicibacterium smegmatis	2.7.1.209	Dihydroxyacetone	0.32633586092875144		7425	3
5734	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	-2.619788758288394		5735	0
5725	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	-2.3665315444204134		5735	0
5729	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	0.8162412999917831		5735	0
5735	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	-1.4559319556497243		5735	0
5726	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	-1.3098039199714864		5735	0
5724	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	-1.1804560644581312		5735	0
5732	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	-1.0655015487564323		5735	0
6765	1309	Zymomonas mobilis	4.1.1.1	Pyruvate	-1.0		6768	4
6768	1309	Zymomonas mobilis	4.1.1.1	Pyruvate	-0.8239087409443188		6768	4
6766	2212	Zymomonas mobilis	4.1.1.1	2-Oxohexanoate	-0.09691001300805639		6768	4
6763	737	Zymomonas mobilis	4.1.1.1	2-oxo-2-phenylacetate	0.07918124604762482		6768	4
5731	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	2.315970345456918		5735	0
5727	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	0.4913616938342727		5735	0
6767	2212	Zymomonas mobilis	4.1.1.1	2-Oxohexanoate	0.6020599913279624		6768	4
7441	1309	Neurospora crassa	4.1.1.1	Pyruvate	1.2624510897304295		7441	0
6764	737	Zymomonas mobilis	4.1.1.1	2-oxo-2-phenylacetate	0.8388490907372553		6768	4
6763	1309	Zymomonas mobilis	4.1.1.1	Pyruvate	0.9030899869919435		6768	4
6763	2075	Zymomonas mobilis	4.1.1.1	2-Oxobutyrate	0.9542425094393249		6768	4
6767	2076	Zymomonas mobilis	4.1.1.1	2-Oxobutanoate	1.7881683711411678		6768	4
5728	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	1.2430380486862944		5735	0
6767	2170	Zymomonas mobilis	4.1.1.1	2-Oxopentanoate	1.1367205671564067		6768	4
5730	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	1.250420002308894		5735	0
5733	1309	Saccharomyces cerevisiae	4.1.1.1	Pyruvate	1.3096301674258988		5735	0
6766	2075	Zymomonas mobilis	4.1.1.1	2-Oxobutyrate	1.505149978319906		6768	4
5736	1309	Kluyveromyces lactis	4.1.1.1	Pyruvate	1.6020599913279623		5736	1
5737	1309	Candida glabrata	4.1.1.1	Pyruvate	1.8864907251724818		5737	2
6766	1309	Zymomonas mobilis	4.1.1.1	Pyruvate	1.8864907251724818		6768	4
6763	2212	Zymomonas mobilis	4.1.1.1	2-Oxohexanoate	1.9138138523837167		6768	4
6767	1309	Zymomonas mobilis	4.1.1.1	Pyruvate	2.6866362692622934		6768	4
6764	2212	Zymomonas mobilis	4.1.1.1	2-Oxohexanoate	2.113943352306837		6768	4
6764	1309	Zymomonas mobilis	4.1.1.1	Pyruvate	2.3010299956639813		6768	4
6764	2075	Zymomonas mobilis	4.1.1.1	2-Oxobutyrate	2.3979400086720375		6768	4
6767	2075	Zymomonas mobilis	4.1.1.1	2-Oxobutyrate	2.505149978319906		6768	4
3445	762	Escherichia coli	3.5.1.11	D-Phenylglycine amide	1.7558748556724915		3446	2
3445	1772	Escherichia coli	3.5.1.11	Ampicillin	1.568201724066995		3446	2
3445	1770	Escherichia coli	3.5.1.11	Amoxicillin	1.3424226808222062		3446	2
3445	790	Escherichia coli	3.5.1.11	2-Nitro-5-[(Phenylacetyl)amino]benzoic acid	1.3010299956639813		3446	2
3446	1779	Kluyvera cryocrescens	3.5.1.11	Penicillin G	1.7993405494535817		3446	2
3445	1406	Escherichia coli	3.5.1.11	Cephalothin	1.3979400086720377		3446	2
3445	1884	Escherichia coli	3.5.1.11	Cephalexin	1.7558748556724915		3446	2
3445	1883	Escherichia coli	3.5.1.11	Cefadroxil	1.6989700043360187		3446	2
3445	1011	Escherichia coli	3.5.1.11	Cephaloridine	1.5185139398778875		3446	2
3445	1779	Escherichia coli	3.5.1.11	Penicillin G	1.6989700043360187		3446	2
3445	789	Escherichia coli	3.5.1.11	2-Phenylacetamide	1.6989700043360187		3446	2
3445	598	Escherichia coli	3.5.1.11	4-Hydroxyphenylacetamide	1.6720978579357175		3446	2
3445	600	Escherichia coli	3.5.1.11	4-nitrophenylacetate	2.230448921378274		3446	2
3445	2133	Escherichia coli	3.5.1.11	ethylphenylacetate	2.230448921378274		3446	2
6935	743	Burkholderia cepacia	3.7.1.8	(2Z,4E)-3-chloro-2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoic acid	-2.050609993355087		6935	2
6783	734	Paraburkholderia xenovorans	3.7.1.8	2-hydroxy-6-keto-6-phenylhexa-2,4-dienoic acid	-0.5686362358410126		6784	1
6784	734	Paraburkholderia xenovorans	3.7.1.8	2-hydroxy-6-keto-6-phenylhexa-2,4-dienoic acid	1.414973347970818		6784	1
6935	734	Burkholderia cepacia	3.7.1.8	2-hydroxy-6-keto-6-phenylhexa-2,4-dienoic acid	0.6211762817750351		6935	2
6784	754	Paraburkholderia xenovorans	3.7.1.8	4-nitrophenyl benzoate	0.7993405494535817		6784	1
7697	1314	Homo sapiens	1.14.14.32	17alpha-Hydroxyprogesterone	-2.721246399047171	CYP17A1	7699	0
7697	1329	Homo sapiens	1.14.14.32	Pregnenolone	-0.958607314841775	CYP17A1	7699	0
7697	1313	Homo sapiens	1.14.14.32	17alpha-Hydroxypregnenolone	2.1072099696478683	CYP17A1	7699	0
7697	1330	Homo sapiens	1.14.14.32	Progesterone	-0.769551078621726	CYP17A1	7699	0
7698	1313	Homo sapiens	1.14.14.32	17alpha-Hydroxypregnenolone	1.0		7699	0
2388	1133	Homo sapiens	1.6.2.4	NADPH	0.5599066250361125		2390	0
2387	1133	Homo sapiens	1.6.2.4	NADPH	1.3010299956639813	POR	2390	0
2388	1863	Homo sapiens	1.6.2.4	Cytochrome c	0.7160033436347992		2390	0
2387	1863	Homo sapiens	1.6.2.4	Cytochrome c	1.3010299956639813	POR	2390	0
2389	1863	Homo sapiens	1.6.2.4	Cytochrome c	0.8260748027008264		2390	0
2386	1863	Rattus norvegicus	1.6.2.4	Cytochrome c	1.6989700043360187		2390	0
1350	1863	Phanerochaete chrysosporium	1.6.2.4	Cytochrome c	1.6232492903979006		1350	4
2390	1863	Sus scrofa	1.6.2.4	Cytochrome c	1.3180633349627615		2390	0
2384	1863	Rattus norvegicus	1.6.2.4	Cytochrome c	1.8129133566428555		2390	0
2383	1863	Rattus norvegicus	1.6.2.4	Cytochrome c	1.5646660642520893		2390	0
2387	2668	Homo sapiens	1.6.2.4	Hexacyanoferrate(III)	1.6384892569546374	POR	2390	0
2386	1969	Rattus norvegicus	1.6.2.4	5-cyano-2,3-ditolyl tetrazolium chloride	1.6232492903979006		2390	0
2385	1863	Rattus norvegicus	1.6.2.4	Cytochrome c	1.765668554759014		2390	0
645	1863	Candida tropicalis	1.6.2.4	Cytochrome c	2.0086001717619175		645	1
4786	1476	Pseudomonas putida	2.7.1.221	N-acetyl-D-muramate	0.7118072290411911		4786	4
4786	1369	Pseudomonas putida	2.7.1.221	N-Acetyl-D-mannosamine	0.8221680793680175		4786	4
7786	1053	Homo sapiens	3.6.1.56	8-oxo-dGTP	1.413299764081252		7786	1
7786	242	Homo sapiens	3.6.1.56	8-oxo-GTP	0.414973347970818		7786	1
7786	1003	Homo sapiens	3.6.1.56	2-hydroxy-ATP	0.6720978579357175		7786	1
7786	1077	Homo sapiens	3.6.1.56	2-oxo-dATP	1.4578818967339924		7786	1
7786	1082	Homo sapiens	3.6.1.56	dGTP	1.1958996524092338		7786	1
7776	293	Bos taurus	1.4.1.3	L-Glutamate	0.6839471307515121		7776	3
7776	290	Bos taurus	1.4.1.3	2-Oxoglutarate	1.6989700043360187		7776	3
7775	293	Homo sapiens	1.4.1.3	L-Glutamate	1.919078092376074	GLUD1	7776	3
7775	663	Homo sapiens	1.4.1.3	NAD+	1.919078092376074	GLUD1	7776	3
7502	293	Pyrococcus horikoshii	1.4.1.3	L-Glutamate	2.0835026198302673		7502	3
7502	290	Pyrococcus horikoshii	1.4.1.3	2-Oxoglutarate	2.2182728535714475		7502	3
7502	1132	Pyrococcus horikoshii	1.4.1.3	NADH	2.5734518220354854		7502	3
7502	1133	Pyrococcus horikoshii	1.4.1.3	NADPH	2.588271706842329		7502	3
7502	659	Pyrococcus horikoshii	1.4.1.3	NADP+	2.601625479553945		7502	3
7121	1731	Clostridium scindens	4.2.1.106	7alpha-hydroxy-3-oxochol-4-en-24-oate	1.380211241711606		7121	2
1303	434	Homo sapiens	2.4.2.10	Orotidine 5'-phosphate	-1.0	UMPS	1303	4
1303	64	Homo sapiens	2.4.2.10	Phosphonoacetate	-1.7695510786217261	UMPS	1303	4
1303	433	Homo sapiens	2.4.2.10	Orotidine	-1.6197887582883939	UMPS	1303	4
5284	79	Streptomyces lavendulae	2.3.1.30	L-Serine	-0.20760831050174613		5285	3
5285	79	Streptomyces lavendulae	2.3.1.30	L-Serine	0.19865708695442263		5285	3
1732	1048	Escherichia coli	1.1.1.282	Shikimate	4.041392685158225		1737	3
1732	1051	Escherichia coli	1.1.1.282	Quinate	4.079181246047625		1737	3
1732	663	Escherichia coli	1.1.1.282	NAD+	4.079181246047625		1737	3
1734	663	Escherichia coli	1.1.1.282	NAD+	-1.6575773191777938		1737	3
1731	663	Escherichia coli	1.1.1.282	NAD+	5.250420002308894		1737	3
1731	1051	Escherichia coli	1.1.1.282	Quinate	4.380211241711606		1737	3
1736	663	Escherichia coli	1.1.1.282	NAD+	4.633468455579586		1737	3
1737	1051	Escherichia coli	1.1.1.282	Quinate	5.05307844348342		1737	3
1736	1051	Escherichia coli	1.1.1.282	Quinate	4.698970004336019		1737	3
1737	663	Escherichia coli	1.1.1.282	NAD+	5.152288344383057		1737	3
1737	659	Escherichia coli	1.1.1.282	NADP+	-0.9318141382538383		1737	3
1737	1048	Escherichia coli	1.1.1.282	Shikimate	4.959041392321094		1737	3
1736	1048	Escherichia coli	1.1.1.282	Shikimate	4.531478917042255		1737	3
1733	1048	Escherichia coli	1.1.1.282	Shikimate	4.732393759822968		1737	3
1730	1051	Escherichia coli	1.1.1.282	Quinate	4.778151250383644		1737	3
1729	1051	Escherichia coli	1.1.1.282	Quinate	4.832508912706237		1737	3
1729	663	Escherichia coli	1.1.1.282	NAD+	5.184691430817598		1737	3
1730	663	Escherichia coli	1.1.1.282	NAD+	5.380211241711606		1737	3
1733	663	Escherichia coli	1.1.1.282	NAD+	5.086359830674748		1737	3
1729	1048	Escherichia coli	1.1.1.282	Shikimate	5.037426497940624		1737	3
1735	1048	Escherichia coli	1.1.1.282	Shikimate	5.12057393120585		1737	3
1731	1048	Escherichia coli	1.1.1.282	Shikimate	5.1702617153949575		1737	3
1730	1048	Escherichia coli	1.1.1.282	Shikimate	5.271841606536499		1737	3
1733	1051	Escherichia coli	1.1.1.282	Quinate	5.367355921026019		1737	3
4608	641	Escherichia coli	2.3.1.18	p-Nitrophenyl-beta-D-glucoside	-1.6575773191777938		4609	0
4609	641	Escherichia coli	2.3.1.18	p-Nitrophenyl-beta-D-glucoside	1.0453229787866574		4609	0
4607	641	Escherichia coli	2.3.1.18	p-Nitrophenyl-beta-D-glucoside	0.6901960800285137		4609	0
